age,fnlwgt,marital_status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,age_group,capital_net,has_capital_gain,has_capital_loss,income_binary,source,relationship_binary,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White,education_level_encoded
0,45781,1,Prof-specialty,0,14084,0,0,United-States,26-35,14084,1,0,1,train,0,False,False,False,False,True,0
0,410867,1,Prof-specialty,0,0,0,0,United-States,36-45,0,0,0,1,train,0,False,False,False,False,True,0
0,196584,1,Prof-specialty,0,0,1564,0,United-States,36-45,-1564,0,1,1,train,0,False,False,False,False,True,0
0,397317,1,Prof-specialty,0,0,1876,0,United-States,26-35,-1876,0,1,0,train,0,False,False,False,False,True,0
0,254817,1,Prof-specialty,0,0,1340,0,United-States,36-45,-1340,0,1,0,train,0,False,False,False,False,True,0
0,185480,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,34918,1,Prof-specialty,0,0,0,0,Germany,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,83082,1,Prof-specialty,0,0,0,0,United-States,46-55,0,0,0,0,train,0,False,False,False,False,True,0
0,860348,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,0
0,211601,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,1,False,False,True,False,False,0
0,64293,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,204226,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,99399,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,0,True,False,False,False,False,0
0,189620,1,Prof-specialty,0,0,0,0,Poland,26-35,0,0,0,0,train,1,False,False,False,False,True,0
0,120064,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,171871,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,96467,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,188798,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,1,False,False,False,False,True,0
0,52114,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,34029,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,131573,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,1,False,False,False,False,True,0
0,192932,1,Prof-specialty,0,0,0,0,United-States,26-35,0,0,0,0,train,0,False,False,False,False,True,0
0,244689,1,Prof-specialty,0,0,0,0,United-States,18-25,0,0,0,0,train,0,False,False,False,False,True,0
0,40681,1,Prof-specialty,0,3674,0,0,United-States,26-35,3674,1,0,0,train,0,False,False,False,False,True,0
0,169882,1,Prof-specialty,0,594,0,0,United-States,18-25,594,1,0,0,train,1,False,False,False,False,True,0
